XP	YP	YuP
0.209190077148378	99.4041522098589	0.763592451435377
0.379610923118889	101.878548600207	1.25963970041204
0.545273046009243	116.655513270743	2.69743026896139
0.799047644250095	113.422259423793	1.534852140947
0.977787815500051	112.357912978523	1.4914544110936
1.02556785568595	112.06750572667	2.67875617972087
1.18539230432361	113.231787603463	0.972919286762696
1.24732823343948	113.79549590364	1.03001200160641
1.50244928197935	113.889397981424	1.53612187197521
2.08825642475858	113.249555258103	0.796620776752679
2.10000638384372	111.656940384816	1.16269572131924
2.25149171194062	113.117545422241	0.897228520711142
2.25807767361403	111.331201817194	1.22324840769346
2.28026034077629	111.49313517964	4.03131949262933
2.48634631978348	111.482657292653	0.854889610733138
2.53483931301162	111.620578202547	1.38111207132055
2.57547282613814	118.421688115119	2.14787597298231
2.86435290472582	125.166807080552	1.16926656236689
2.88246083306149	125.484227188311	0.911859473014052
2.8897774592042	123.74801551705	1.23003785333704
3.02262343931943	124.054239879231	0.906161454080972
3.15697773825377	123.283212739586	0.930950690779456
3.37620608275756	126.462487397296	0.998453245292261
3.46275778720155	124.665199008772	1.47137171837568
3.65801140200347	126.064430616255	0.878111189500358
3.66735661635175	124.212286534445	1.01236203128919
4.15298378327861	118.841646841931	0.761634345082612
4.55412160372362	119.515178655476	1.23240189212935
4.55876822816208	117.218272068054	0.998362024577068
