XP	YP	YuP
5.78350455733016	95.6000533763628	0.930622853347152
5.80096990335733	98.5973702809136	2.9247120322806
6.72904043225572	95.771356173869	1.96797173110209
7.05608223797753	93.8146564389944	0.760279835145101
7.08311444148421	94.1049037962124	1.61112811080061
7.17353010317311	94.5466415857434	1.13140179739516
7.22379439510405	94.6672861896474	1.56390482988781
7.88945545675233	114.214873231534	5.81198541671885
7.96333792852238	115.175260546169	1.24915039546386
8.57262044912204	104.836730824589	3.06173193587932
8.69104055920616	94.5960957997849	2.1874570793057
8.70386331574991	97.3703776363923	1.75657114726012
8.70806124294177	89.7168818657691	2.02092853309394
8.90476371860132	94.3997085030205	1.21994316305994
9.0274144615978	93.1111646296878	1.22440868559368
9.05659973388538	94.0071846941964	0.58740842055432
9.10856720292941	95.8702324708436	0.758713384205673
9.12354632280767	95.158357150135	1.28718895529326
9.18759495718405	95.3474164035214	1.17071053786174
9.21178517164662	96.6157811171353	2.45678284288383
9.51743916608393	95.4844650866021	1.32006803339754
9.53424857463688	96.3711241568589	1.2842333826672
9.76928180083632	90.9332474509935	1.48391834541514
9.82625464675948	96.4288958834763	1.18298173405977
9.96689404593781	88.5614178659854	2.06611665680599
