XP	YP	YuP
0.385025651194155	99.7257568415698	1.36941653949028
0.494905668310821	99.1189427171315	1.97934999477592
0.504458202049136	100.81150448286	0.890391919366128
1.14197826944292	100.830210032216	2.1281701184847
1.30364244105294	100.065514701516	1.19871765710831
1.42281864304096	100.228101105257	1.66741773144581
1.80395651608706	103.9507284754	2.16373358928126
1.86397199518979	102.895428749352	1.0449214744858
2.2660998115316	104.469070806241	1.76128690676352
2.62396377511322	102.551505116031	2.58739902939946
2.7912205667235	101.206028752543	0.79301370278739
2.82524339621887	104.133155257326	2.39975629076039
2.93928568949923	102.342540856771	0.540598761849287
2.95968224992976	101.383912854404	1.66546068419885
3.05340853286907	113.578235651154	1.24312487250498
3.45034816069528	113.087599745705	0.924834259124553
3.58027425827459	113.730262332473	1.70571574596149
4.0499219042249	113.018392602724	1.00387465017095
4.61209788918495	102.693461327624	1.50116266043369
5.65969420131296	104.581010846524	0.60570260473476
6.25194041058421	105.48599380425	1.382300310881
6.50319336680695	104.650297377569	1.67161441291651
7.04433883540332	102.821730124307	0.804899855810151
7.46150159044191	101.68379574664	2.7557196841043
7.5804693880491	104.56051694902	0.898555498833903
