XP	YP	YuP
3.16416508983821	72.9028573660759	1.78299273947398
3.36400823900476	61.408070878868	4.01932225037355
3.71073789894581	65.3030304049784	1.32325893367651
3.76707735937089	64.8135119418116	1.17991257764101
3.84600014192984	64.6149029185518	1.24210852587551
3.85074238991365	65.4983123521599	0.623314238252494
3.9619849761948	73.5933367416353	4.4584871451839
4.20453089755028	76.6909452246375	1.07667699464435
4.35521722305566	75.9070836315549	1.4643308332827
4.35784123837948	77.676462601019	1.92209857408468
4.41454755375162	75.4057499177356	0.913165808585677
4.52947610523552	73.6505439010212	1.4631647401427
4.73641226999462	74.0309531168528	1.25873558507132
4.80272171320394	73.7032295398077	1.39354688420973
5.13422163436189	74.6256603913038	1.22669146781989
5.13941258890554	74.9956944359956	1.67816778999618
5.39980261353776	74.6894385086239	1.01117525527664
5.44297230429947	72.4285379451148	1.09512316532765
5.46325941802934	75.4227264898622	0.944263838580455
5.59880084823817	76.3810393558547	2.29097784427934
