XP	YP	YuP
8.1958524743095	80.4863611247648	1.69730064041746
8.22239307686687	82.0172581265123	0.824267701256087
8.28341726213694	80.9106606537177	1.37401460886328
8.43436618102714	81.3049406974728	1.02046599554317
8.59015610534698	81.4526482804094	2.26474170656908
8.61763904104009	82.3508555202891	2.10769143151093
8.81793204927817	82.2756101109042	1.14516136846206
9.06555181834847	81.1575022705134	0.827387972616651
9.13864125031978	83.5120269399114	2.15363956020002
9.18098060181364	85.8197052348711	1.67586986075873
9.18622913537547	84.187054787949	1.04578630296629
9.20346889644861	82.3791073159764	1.09689298488072
9.2423950904049	82.4758652248234	0.737202212363459
9.24703215016052	83.3257077888949	1.37427360320861
9.24741280497983	83.8867329327683	0.929117221818583
9.29505927255377	83.3484377784837	1.32837190007606
