XP	YP	YuP
0.273599417414516	100.284106315962	0.885494598473477
0.273636921774596	98.5116224722776	1.16654019804853
0.364504572935402	100.506149666574	0.703506620232752
0.70922207320109	98.3381364626236	2.38196348710015
0.71802266407758	100.0336662028	0.983811906981433
1.12051930744201	89.9345942462012	1.10280075386976
1.12325745401904	92.7389211617845	1.22333152342408
2.08623181795701	93.8859126028524	1.36178134074586
2.15814481023699	90.5169756958588	0.783411472966281
2.16008639894426	90.0621146557365	0.666670677303998
2.39224926801398	90.6694925313799	1.2653567336855
2.6961627881974	87.4034427506002	1.86813066326819
2.70832915091887	92.4752021170938	2.07118471386365
2.99298937665299	87.0042990822279	1.45791403738283
3.04708209820092	90.4433584003571	1.55075870879575
