XP	YP	YuP
0.385025651194155	99.7257568415698	1.36941653949028
0.494905668310821	99.1189427171315	1.97934999477592
0.504458202049136	100.81150448286	0.890391919366128
1.14197826944292	100.830210032216	2.1281701184847
1.30364244105294	100.065514701516	1.19871765710831
1.42281864304096	100.228101105257	1.66741773144581
1.80395651608706	103.9507284754	2.16373358928126
1.86397199518979	102.895428749352	1.0449214744858
2.2660998115316	104.469070806241	1.76128690676352
2.62396377511322	102.551505116031	2.58739902939946
2.7912205667235	101.206028752543	0.79301370278739
2.82524339621887	104.133155257326	2.39975629076039
2.93928568949923	102.342540856771	0.540598761849287
2.95968224992976	101.383912854404	1.66546068419885
