XP	YP	YuP
0.209190077148378	99.4041522098589	0.763592451435377
0.379610923118889	101.878548600207	1.25963970041204
0.545273046009243	116.655513270743	2.69743026896139
0.799047644250095	113.422259423793	1.534852140947
0.977787815500051	112.357912978523	1.4914544110936
1.02556785568595	112.06750572667	2.67875617972087
1.18539230432361	113.231787603463	0.972919286762696
1.24732823343948	113.79549590364	1.03001200160641
1.50244928197935	113.889397981424	1.53612187197521
2.08825642475858	113.249555258103	0.796620776752679
2.10000638384372	111.656940384816	1.16269572131924
2.25149171194062	113.117545422241	0.897228520711142
2.25807767361403	111.331201817194	1.22324840769346
2.28026034077629	111.49313517964	4.03131949262933
2.48634631978348	111.482657292653	0.854889610733138
2.53483931301162	111.620578202547	1.38111207132055
