XP	YP	YuP
0.209190077148378	99.4041522098589	0.763592451435377
0.379610923118889	101.878548600207	1.25963970041204
0.545273046009243	116.655513270743	2.69743026896139
0.799047644250095	113.422259423793	1.534852140947
0.977787815500051	112.357912978523	1.4914544110936
1.02556785568595	112.06750572667	2.67875617972087
1.18539230432361	113.231787603463	0.972919286762696
1.24732823343948	113.79549590364	1.03001200160641
1.50244928197935	113.889397981424	1.53612187197521
2.08825642475858	113.249555258103	0.796620776752679
2.10000638384372	111.656940384816	1.16269572131924
2.25149171194062	113.117545422241	0.897228520711142
2.25807767361403	111.331201817194	1.22324840769346
2.28026034077629	111.49313517964	4.03131949262933
2.48634631978348	111.482657292653	0.854889610733138
2.53483931301162	111.620578202547	1.38111207132055
2.57547282613814	118.421688115119	2.14787597298231
2.86435290472582	125.166807080552	1.16926656236689
2.88246083306149	125.484227188311	0.911859473014052
2.8897774592042	123.74801551705	1.23003785333704
3.02262343931943	124.054239879231	0.906161454080972
3.15697773825377	123.283212739586	0.930950690779456
3.37620608275756	126.462487397296	0.998453245292261
3.46275778720155	124.665199008772	1.47137171837568
3.65801140200347	126.064430616255	0.878111189500358
3.66735661635175	124.212286534445	1.01236203128919
4.15298378327861	118.841646841931	0.761634345082612
4.55412160372362	119.515178655476	1.23240189212935
4.55876822816208	117.218272068054	0.998362024577068
4.75919894641265	109.52925105054	1.25838198683967
4.76982362801209	111.149076511248	1.19682247336927
4.83071037568152	107.861143201974	1.50592759717249
4.94913169182837	111.292841466807	1.74266035223577
5.32123267184943	110.484427922804	0.67290073908507
5.71383742848411	110.537218593632	1.02705218851866
5.86630529724061	109.003202319332	1.06719251532206
5.86939147207886	111.132436209508	0.743101730641248
5.99847778212279	110.416907423797	1.01763488788627
6.01522336015478	106.154855192509	1.65249649063407
6.06736111454666	107.692538329914	1.15768326243681
6.12589662661776	110.042674647834	1.30042257855938
6.31819500122219	110.455446107969	1.29800172263887
6.89320255070925	109.770485952075	0.749301904857701
7.02946429839358	108.91902339562	1.46760615953792
7.09575285436586	109.522229562792	0.640232748768702
7.1932420739904	109.803675917527	1.81514064291864
7.2652680054307	110.657092555104	1.39208513693535
7.6616704557091	108.959365678936	1.63558259454766
7.76990543119609	106.876115243641	1.2146578920888
7.84956035669893	111.107426914204	1.05345094083738
8.09670415008441	109.868591083077	1.27530919858955
8.38584362762049	112.257268721869	1.21796584420457
8.56292621698231	110.051360950291	0.682596575448573
9.0684030787088	111.940406790433	2.50686188608665
9.5992241660133	107.647999321623	1.4379260366569
9.60999614559114	109.058060899824	0.873246158895367
9.72859544446692	109.796159452067	0.610366705920881
9.74786716280505	111.862949903347	1.56465391805671
9.98822174500674	93.9844294863373	0.85100409287092
9.99242565594614	95.1422000405818	1.19837093956646
