XP	YP	YuP
0.273599417414516	100.284106315962	0.885494598473477
0.273636921774596	98.5116224722776	1.16654019804853
0.364504572935402	100.506149666574	0.703506620232752
0.70922207320109	98.3381364626236	2.38196348710015
0.71802266407758	100.0336662028	0.983811906981433
1.12051930744201	89.9345942462012	1.10280075386976
1.12325745401904	92.7389211617845	1.22333152342408
2.08623181795701	93.8859126028524	1.36178134074586
2.15814481023699	90.5169756958588	0.783411472966281
2.16008639894426	90.0621146557365	0.666670677303998
2.39224926801398	90.6694925313799	1.2653567336855
2.6961627881974	87.4034427506002	1.86813066326819
2.70832915091887	92.4752021170938	2.07118471386365
2.99298937665299	87.0042990822279	1.45791403738283
3.04708209820092	90.4433584003571	1.55075870879575
3.16416508983821	72.9028573660759	1.78299273947398
3.36400823900476	61.408070878868	4.01932225037355
3.71073789894581	65.3030304049784	1.32325893367651
3.76707735937089	64.8135119418116	1.17991257764101
3.84600014192984	64.6149029185518	1.24210852587551
3.85074238991365	65.4983123521599	0.623314238252494
3.9619849761948	73.5933367416353	4.4584871451839
4.20453089755028	76.6909452246375	1.07667699464435
4.35521722305566	75.9070836315549	1.4643308332827
4.35784123837948	77.676462601019	1.92209857408468
4.41454755375162	75.4057499177356	0.913165808585677
4.52947610523552	73.6505439010212	1.4631647401427
4.73641226999462	74.0309531168528	1.25873558507132
4.80272171320394	73.7032295398077	1.39354688420973
5.13422163436189	74.6256603913038	1.22669146781989
5.13941258890554	74.9956944359956	1.67816778999618
5.39980261353776	74.6894385086239	1.01117525527664
5.44297230429947	72.4285379451148	1.09512316532765
5.46325941802934	75.4227264898622	0.944263838580455
5.59880084823817	76.3810393558547	2.29097784427934
