XP	YP	YuP
0.0395436328835785	101.324474055803	0.934030516199921
0.0434452784247696	101.197732430302	1.30352118145907
0.125581745523959	98.8556447707242	1.02238268618632
0.186532863881439	101.476778179709	1.47132178408043
0.203927985858172	100.462494370327	1.00498380336122
0.385357562918216	97.7127616947086	1.69431642492639
0.390015868470073	98.5609436438974	1.72841706551344
0.470568835735321	100.068005150152	0.973351251353905
0.559112117625773	100.411039017932	2.04649119988767
0.673453046474606	99.8291296339513	1.21214567584891
0.680590057745576	99.1694258794728	1.45534739529297
0.69854419445619	100.772180582549	1.4299147099744
0.768607947975397	99.6557767246235	0.613490052421254
0.770646310411394	100.731810652158	1.93283599205673
0.79102240735665	103.526111239335	1.475325825568
0.914849296677858	100.876186447256	0.968897036133866
0.991718568839133	100.206247882713	0.908340188772482
1.14187073661014	102.010009475781	1.58851153269579
1.19075391674414	101.574434237576	1.76945035713715
1.30365323740989	99.8621075954111	0.802153713734365
1.35225204750896	99.4039446094717	1.15532819936699
1.43321429844946	98.0504063659075	1.38474053154877
1.51844366686419	100.34681151149	1.45662879715803
1.58790081739426	101.847461971484	1.46397172528348
1.84504378587008	98.5948824875875	0.949744866938876
2.14869784656912	98.8237945830543	1.98186089605336
2.16057948302478	100.431904780503	1.43689539149229
2.27420900249854	99.8513319836177	0.915046876926171
2.4122548638843	100.940159580633	2.52679702493539
2.49883173266426	98.2341050166892	1.33462496292813
2.57377561181784	99.9814762590812	2.2598188876473
2.57867760257795	99.6230448793123	1.55586517667341
2.59917673887685	100.177564364758	1.16953134315562
2.75997145101428	99.6994134840644	1.00697966708992
2.8178445645608	100.538580383233	1.4805280762097
2.98714060336351	102.592085189347	1.64351464858901
3.11158161610365	100.103608551801	1.13032433043921
3.31735781161115	98.8395724815418	1.46812613293113
3.49190020468086	100.300700798343	0.841781431827967
3.65152707789093	100.92673818484	1.63315542873775
3.72909834841266	100.078710728829	0.419907318273509
4.14277502335608	100.33412136535	0.975060349366556
4.1726804128848	98.9490749638291	1.11090848715818
4.37902176054195	99.7848486665462	2.54699265327365
4.47939523030072	98.8397040592548	2.52532707805789
4.54885904677212	100.189428940292	0.732506124387502
4.62236132007092	98.9830988098351	1.20705459591781
4.67391420388594	98.2050018038274	0.915862706741679
4.77041512960568	98.9508206717686	1.98874999470046
5.00638995319605	100.126897908697	1.05804272831416
5.15204808674753	99.5671563392372	1.23567792849866
5.16051315236837	99.3401652418807	0.99663192061921
5.34013448981568	101.066667740209	1.27069316720189
5.58043665252626	99.9092618673483	1.48208621941673
5.63204119214788	96.3895208446255	3.13630827897339
5.75529182562605	100.911081755678	1.87624660223739
6.02465349249542	98.9326730243494	1.121860191474
6.07094236183912	100.816700533976	1.03246901170615
6.16205700673163	100.753435493693	1.38049168187737
6.22568887891248	97.097112303306	1.32813015442074
6.28904256271198	97.6500388639957	1.80114697704993
6.570868070703	99.7938618563046	0.882785627048566
6.81127051822841	103.113785927542	2.08586057642844
7.06960840383545	100.061940711504	0.697411175351102
7.162322900258	101.077422579187	0.782416296234326
7.25415312917903	98.0956533282624	2.21821499727908
7.34698421321809	98.0993639097338	1.71546332732309
7.42810528259724	99.2694753212042	1.83690075443391
7.46031151385978	99.6304856927578	1.40077810236086
7.47112113516778	101.913985157821	1.18486368724055
7.47486512875184	98.47615413322	0.805426212342562
7.51711156917736	100.032873347661	0.78237060846438
7.53414855571464	101.514840609092	1.47873609912184
7.59421427734196	100.220075782125	0.619291203107635
7.59877813747153	100.712360561268	0.934821382016417
7.82238084124401	98.6797664547077	0.549974107947137
7.87034448003396	99.5690236480376	0.81017450634773
7.90419787634164	99.1582502995887	1.45509351229999
7.99090400105342	100.671306922625	1.08852234525303
8.00180772319436	99.5680628763569	0.817856574982103
8.02779602818191	99.2041714064143	1.12500757544029
8.03772014332935	99.3562534097439	0.764429783772328
8.10114698251709	100.978089696987	1.21045792928336
8.12709235586226	100.699351695348	1.22702475201925
8.18280879408121	102.390302281197	1.19946509440875
8.19899944821373	100.595623516624	0.772270097124899
8.34210381377488	104.73092792419	2.62978778519754
8.42920036520809	102.739257525997	1.42832537880576
8.74951293924823	98.001106040594	0.762714890571385
8.8350830017589	102.355139752939	1.79426140141501
8.87434802483767	108.257204047368	0.405650452052194
8.93171459902078	109.038681596852	1.23746680406706
8.94364027073607	108.624934963248	1.04979626497623
9.03451351448894	109.86798296671	0.858216909108995
9.16958566056564	108.31403069708	0.961109943597977
9.21940052416176	104.94646950388	2.32266027770712
9.47659284807742	110.389567702428	1.98786537064052
9.67251340160146	107.7692535103	0.667620406777137
9.7085242671892	107.713663671956	0.970060833023715
9.99267070321366	108.292459908341	1.25353970287836
